[2026-07-03T01:26:33.582Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:33.582Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8-qxTOVOVk6OThhvAWV8.woff2 → 200 (1ms, -814B)
[2026-07-03T01:26:33.582Z] GET https://fonts.gstatic.com/s/instrumentserif/v5/jizBRFtNs2ka5fXjeivQ4LroWlx-6zUTjnTLgNs.woff2 → 200 (1ms, -814B)
[2026-07-03T01:26:33.582Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8-qxTOlOVk6OThhvA.woff2 → 200 (1ms, -815B)
[2026-07-03T01:26:33.582Z] GET https://fonts.gstatic.com/s/instrumentserif/v5/jizHRFtNs2ka5fXjeivQ4LroWlx-6zAjjH7Motmp5g.woff2 → 200 (1ms, -814B)
[2026-07-03T01:26:33.583Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:33.583Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (1ms, -814B)
[2026-07-03T01:26:33.584Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:33.584Z] GET https://fonts.gstatic.com/s/archivoblack/v23/HTxqL289NzCGg4MzN6KJ7eW6CYyF_jzx13E.woff2 → 200 (2ms, -813B)
[2026-07-03T01:26:33.586Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:33.586Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (1ms, -815B)
[2026-07-03T01:26:33.587Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:33.587Z] GET https://fonts.gstatic.com/s/sora/v17/xMQ9uFFYT72X5wkB_18qmnndmSdSnh2BAfO5mnuyOo1lfiQwV6-xo6eeIw.woff2 → 200 (9ms, -815B)
[2026-07-03T01:26:33.595Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (1ms, -815B)
[2026-07-03T01:26:33.654Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:38.307Z] GET https://sayedomidhabib.github.io/launchpages/?w=1100x800 → 200 (173ms, 7374B)
[2026-07-03T01:26:38.488Z] GET https://fonts.googleapis.com/css2?family=Unbounded:wght@500;700;900&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:38.493Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -815B)
[2026-07-03T01:26:38.494Z] GET https://fonts.gstatic.com/s/unbounded/v12/Yq6W-LOTXCb04q32xlpwu8ZfvRIkSQ.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.514Z] GET https://sayedomidhabib.github.io/launchpages/templates/signal/ → 200 (1ms, -675B)
[2026-07-03T01:26:38.514Z] GET https://sayedomidhabib.github.io/launchpages/templates/horizon/ → 200 (2ms, -653B)
[2026-07-03T01:26:38.515Z] GET https://sayedomidhabib.github.io/launchpages/templates/nova/ → 200 (1ms, -654B)
[2026-07-03T01:26:38.515Z] GET https://sayedomidhabib.github.io/launchpages/templates/bloom/ → 200 (4ms, -653B)
[2026-07-03T01:26:38.515Z] GET https://sayedomidhabib.github.io/launchpages/templates/pulse/ → 200 (4ms, -654B)
[2026-07-03T01:26:38.520Z] GET https://sayedomidhabib.github.io/launchpages/templates/forge/ → 200 (?ms, -654B)
[2026-07-03T01:26:38.520Z] GET https://sayedomidhabib.github.io/launchpages/templates/atelier/ → 200 (?ms, -674B)
[2026-07-03T01:26:38.520Z] GET https://sayedomidhabib.github.io/launchpages/templates/ledger/ → 200 (?ms, -654B)
[2026-07-03T01:26:38.520Z] GET https://fonts.googleapis.com/css2?family=Fraunces:opsz,wght@9..144,400;9..144,600;9..144,700&family=Inter:wght@400;500;600&display=swap → 200 (1ms, -698B)
[2026-07-03T01:26:38.521Z] GET https://fonts.googleapis.com/css2?family=Sora:wght@600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:38.521Z] GET https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;600;700&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:38.521Z] GET https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@500;600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (1ms, -698B)
[2026-07-03T01:26:38.523Z] GET https://fonts.googleapis.com/css2?family=Archivo+Black&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:38.525Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:38.526Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.526Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (2ms, -815B)
[2026-07-03T01:26:38.528Z] GET https://fonts.googleapis.com/css2?family=JetBrains+Mono:wght@400;500;700&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:38.529Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (1ms, -698B)
[2026-07-03T01:26:38.531Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.531Z] GET https://fonts.gstatic.com/s/sora/v17/xMQ9uFFYT72X5wkB_18qmnndmSdSnh2BAfO5mnuyOo1lfiQwV6-xo6eeIw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.532Z] GET https://fonts.googleapis.com/css2?family=Instrument+Serif:ital@0;1&family=Inter:wght@400;500;600&family=JetBrains+Mono:wght@500&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:38.534Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (3ms, -815B)
[2026-07-03T01:26:38.537Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.538Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.538Z] GET https://fonts.gstatic.com/s/plusjakartasans/v12/LDIoaomQNQcsA88c7O9yZ4KMCoOg4Ko20yygg_vb.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.538Z] GET https://fonts.gstatic.com/s/archivoblack/v23/HTxqL289NzCGg4MzN6KJ7eW6CYyF_jzx13E.woff2 → 200 (?ms, -813B)
[2026-07-03T01:26:38.538Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.575Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.575Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.576Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:38.576Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.576Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:38.577Z] GET https://fonts.gstatic.com/s/instrumentserif/v5/jizHRFtNs2ka5fXjeivQ4LroWlx-6zAjjH7Motmp5g.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:38.577Z] GET https://fonts.gstatic.com/s/instrumentserif/v5/jizBRFtNs2ka5fXjeivQ4LroWlx-6zUTjnTLgNs.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:38.577Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:38.577Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8-qxTOVOVk6OThhvAWV8.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:38.577Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8-qxTOlOVk6OThhvA.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.287Z] GET https://sayedomidhabib.github.io/launchpages/?w=800x900 → 200 (57ms, 7407B)
[2026-07-03T01:26:43.351Z] GET https://fonts.googleapis.com/css2?family=Unbounded:wght@500;700;900&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:43.355Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.355Z] GET https://fonts.gstatic.com/s/unbounded/v12/Yq6W-LOTXCb04q32xlpwu8ZfvRIkSQ.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.372Z] GET https://sayedomidhabib.github.io/launchpages/templates/signal/ → 200 (1ms, -675B)
[2026-07-03T01:26:43.372Z] GET https://sayedomidhabib.github.io/launchpages/templates/nova/ → 200 (1ms, -654B)
[2026-07-03T01:26:43.372Z] GET https://sayedomidhabib.github.io/launchpages/templates/forge/ → 200 (1ms, -654B)
[2026-07-03T01:26:43.373Z] GET https://sayedomidhabib.github.io/launchpages/templates/bloom/ → 200 (?ms, -653B)
[2026-07-03T01:26:43.373Z] GET https://fonts.googleapis.com/css2?family=Fraunces:opsz,wght@9..144,400;9..144,600;9..144,700&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:43.374Z] GET https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;600;700&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:43.379Z] GET https://fonts.googleapis.com/css2?family=JetBrains+Mono:wght@400;500;700&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:43.379Z] GET https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@500;600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:43.379Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (?ms, -814B)
[2026-07-03T01:26:43.379Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.379Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.380Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.380Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.381Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.381Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.406Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:43.406Z] GET https://fonts.gstatic.com/s/plusjakartasans/v12/LDIoaomQNQcsA88c7O9yZ4KMCoOg4Ko20yygg_vb.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:45.579Z] GET https://sayedomidhabib.github.io/launchpages/templates/atelier/ → 200 (1ms, -674B)
[2026-07-03T01:26:45.584Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:26:45.586Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (1ms, -814B)
[2026-07-03T01:26:45.587Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:26:45.587Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (?ms, -814B)
[2026-07-03T01:29:25.295Z] GET http://localhost:8901/?t=800x900 → 200 (4ms, 27168B)
[2026-07-03T01:29:25.345Z] GET https://fonts.googleapis.com/css2?family=Unbounded:wght@500;700;900&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:25.374Z] GET https://fonts.gstatic.com/s/unbounded/v12/Yq6W-LOTXCb04q32xlpwu8ZfvRIkSQ.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:25.374Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:25.389Z] GET http://localhost:8901/templates/forge/ → 200 (4ms, 23182B)
[2026-07-03T01:29:25.390Z] GET http://localhost:8901/templates/bloom/ → 200 (4ms, 23265B)
[2026-07-03T01:29:25.390Z] GET http://localhost:8901/templates/nova/ → 200 (4ms, 26797B)
[2026-07-03T01:29:25.390Z] GET http://localhost:8901/templates/signal/ → 200 (5ms, 18460B)
[2026-07-03T01:29:25.395Z] GET https://fonts.googleapis.com/css2?family=JetBrains+Mono:wght@400;500;700&family=Inter:wght@400;500;600;700&display=swap → 200 (1ms, -698B)
[2026-07-03T01:29:25.396Z] GET https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@500;600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (1ms, -698B)
[2026-07-03T01:29:25.397Z] GET https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;600;700&family=Inter:wght@400;500;600&display=swap → 200 (2ms, -698B)
[2026-07-03T01:29:25.399Z] GET https://fonts.googleapis.com/css2?family=Fraunces:opsz,wght@9..144,400;9..144,600;9..144,700&family=Inter:wght@400;500;600&display=swap → 200 (1ms, -698B)
[2026-07-03T01:29:25.403Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:25.403Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (2ms, -815B)
[2026-07-03T01:29:25.404Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:25.404Z] GET https://fonts.gstatic.com/s/plusjakartasans/v12/LDIoaomQNQcsA88c7O9yZ4KMCoOg4Ko20yygg_vb.woff2 → 200 (13ms, -815B)
[2026-07-03T01:29:25.405Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:25.405Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (18ms, -815B)
[2026-07-03T01:29:25.428Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:25.428Z] GET https://fonts.gstatic.com/s/fraunces/v38/6NU78FyLNQOQZAnv9bYEvDiIdE9Ea92uemAk_WBq8U_9v0c2Wa0KxC9TeP2Xz5c.woff2 → 200 (12ms, -814B)
[2026-07-03T01:29:25.440Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:27.596Z] GET http://localhost:8901/templates/atelier/ → 200 (2ms, 16298B)
[2026-07-03T01:29:27.602Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:27.605Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:27.605Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:27.605Z] GET https://fonts.gstatic.com/s/syne/v24/8vIH7w4qzmVxm2BL9G78HEY.woff2 → 200 (1ms, -814B)
[2026-07-03T01:29:27.619Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (3ms, -814B)
[2026-07-03T01:29:30.096Z] GET http://localhost:8901/templates/pulse/ → 200 (2ms, 19248B)
[2026-07-03T01:29:30.096Z] GET http://localhost:8901/templates/horizon/ → 200 (2ms, 18648B)
[2026-07-03T01:29:30.096Z] GET http://localhost:8901/templates/ledger/ → 200 (1ms, 18154B)
[2026-07-03T01:29:30.099Z] GET https://fonts.googleapis.com/css2?family=Instrument+Serif:ital@0;1&family=Inter:wght@400;500;600&family=JetBrains+Mono:wght@500&display=swap → 200 (2ms, -698B)
[2026-07-03T01:29:30.100Z] GET https://fonts.googleapis.com/css2?family=Archivo+Black&family=Inter:wght@400;500;600;700&display=swap → 200 (3ms, -698B)
[2026-07-03T01:29:30.102Z] GET https://fonts.googleapis.com/css2?family=Sora:wght@600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (1ms, -698B)
[2026-07-03T01:29:30.108Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.108Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, -814B)
[2026-07-03T01:29:30.109Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.109Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8-qxTOVOVk6OThhvAWV8.woff2 → 200 (2ms, -814B)
[2026-07-03T01:29:30.109Z] GET https://fonts.gstatic.com/s/instrumentserif/v5/jizBRFtNs2ka5fXjeivQ4LroWlx-6zUTjnTLgNs.woff2 → 200 (2ms, -814B)
[2026-07-03T01:29:30.109Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8-qxTOlOVk6OThhvA.woff2 → 200 (9ms, -815B)
[2026-07-03T01:29:30.109Z] GET https://fonts.gstatic.com/s/instrumentserif/v5/jizHRFtNs2ka5fXjeivQ4LroWlx-6zAjjH7Motmp5g.woff2 → 200 (2ms, -814B)
[2026-07-03T01:29:30.109Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.110Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, -814B)
[2026-07-03T01:29:30.110Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.110Z] GET https://fonts.gstatic.com/s/archivoblack/v23/HTxqL289NzCGg4MzN6KJ7eW6CYyF_jzx13E.woff2 → 200 (1ms, -813B)
[2026-07-03T01:29:30.111Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.111Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, -814B)
[2026-07-03T01:29:30.111Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.111Z] GET https://fonts.gstatic.com/s/sora/v17/xMQ9uFFYT72X5wkB_18qmnndmSdSnh2BAfO5mnuyOo1lfiQwV6-xo6eeIw.woff2 → 200 (14ms, -815B)
[2026-07-03T01:29:30.139Z] GET http://localhost:8901/?t=1100x800 → 200 (4ms, 27168B)
[2026-07-03T01:29:30.145Z] GET https://fonts.googleapis.com/css2?family=Unbounded:wght@500;700;900&family=Inter:wght@400;500;600;700&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:30.159Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.159Z] GET https://fonts.gstatic.com/s/unbounded/v12/Yq6W-LOTXCb04q32xlpwu8ZfvRIkSQ.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.163Z] GET http://localhost:8901/templates/bloom/ → 200 (?ms, -188B)
[2026-07-03T01:29:30.163Z] GET http://localhost:8901/templates/atelier/ → 200 (1ms, -188B)
[2026-07-03T01:29:30.164Z] GET http://localhost:8901/templates/horizon/ → 200 (?ms, -188B)
[2026-07-03T01:29:30.164Z] GET http://localhost:8901/templates/pulse/ → 200 (?ms, -188B)
[2026-07-03T01:29:30.164Z] GET http://localhost:8901/templates/ledger/ → 200 (1ms, -188B)
[2026-07-03T01:29:30.164Z] GET http://localhost:8901/templates/nova/ → 200 (2ms, -188B)
[2026-07-03T01:29:30.164Z] GET http://localhost:8901/templates/signal/ → 200 (3ms, -188B)
[2026-07-03T01:29:30.164Z] GET http://localhost:8901/templates/forge/ → 200 (3ms, -188B)
[2026-07-03T01:29:30.167Z] GET https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@500;600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:30.167Z] GET https://fonts.googleapis.com/css2?family=Syne:wght@600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:30.167Z] GET https://fonts.googleapis.com/css2?family=Sora:wght@600;700;800&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:30.168Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.168Z] GET https://fonts.gstatic.com/s/plusjakartasans/v12/LDIoaomQNQcsA88c7O9yZ4KMCoOg4Ko20yygg_vb.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.169Z] GET https://fonts.googleapis.com/css2?family=Archivo+Black&family=Inter:wght@400;500;600;700&display=swap → 200 (1ms, -698B)
[2026-07-03T01:29:30.171Z] GET https://fonts.googleapis.com/css2?family=Instrument+Serif:ital@0;1&family=Inter:wght@400;500;600&family=JetBrains+Mono:wght@500&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:30.171Z] GET https://fonts.googleapis.com/css2?family=Space+Grotesk:wght@500;600;700&family=Inter:wght@400;500;600&display=swap → 200 (?ms, -698B)
[2026-07-03T01:29:30.173Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa0ZL7W0Q5n-wU.woff2 → 200 (?ms, -815B)
[2026-07-03T01:29:30.173Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa25L7W0Q5n-wU.woff2 → 200 (?ms, -814B)
[2026-07-03T01:29:30.173Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -815B)
